product_id,vendor_id,market_date,customer_id,quantity,cost_to_customer_per_qty,transaction_time
3,7,2022-07-29,8,1,0.5,13:47:00
3,7,2022-07-29,8,2,0.5,13:53:00
3,7,2022-07-29,10,5,0.5,10:34:00
3,7,2022-07-29,20,3,0.5,13:32:00
3,7,2022-07-29,20,4,0.5,13:59:00
3,7,2022-08-02,1,5,0.5,16:33:00
3,7,2022-08-02,7,3,0.5,18:51:00
3,7,2022-08-02,19,4,0.5,18:11:00
3,7,2022-08-05,2,3,0.5,8:27:00
3,7,2022-08-05,2,3,0.5,9:25:00
3,7,2022-08-05,3,1,0.5,9:28:00
3,7,2022-08-05,8,4,0.5,11:22:00
3,7,2022-08-05,11,5,0.5,12:33:00
3,7,2022-08-05,15,1,0.5,11:35:00
3,7,2022-08-05,22,6,0.5,12:07:00
3,7,2022-08-05,22,3,0.5,12:22:00
3,7,2022-08-09,4,3,0.5,16:48:00
3,7,2022-08-09,5,4,0.5,18:15:00
3,7,2022-08-09,5,1,0.5,18:53:00
3,7,2022-08-09,10,4,0.5,18:48:00
3,7,2022-08-09,17,1,0.5,16:34:00
3,7,2022-08-09,23,2,0.5,18:36:00
3,7,2022-08-09,23,4,0.5,18:51:00
3,7,2022-08-12,5,1,0.5,10:34:00
3,7,2022-08-12,14,5,0.5,9:35:00
3,7,2022-08-16,2,5,0.5,18:49:00
3,7,2022-08-16,4,1,0.5,17:31:00
3,7,2022-08-16,16,2,0.5,18:37:00
3,7,2022-08-19,1,3,0.5,13:55:00
3,7,2022-08-19,5,4,0.5,13:44:00
3,7,2022-08-19,10,2,0.5,9:26:00
3,7,2022-08-19,14,2,0.5,9:28:00
3,7,2022-08-19,14,4,0.5,9:31:00
3,7,2022-08-19,17,3,0.5,13:17:00
3,7,2022-08-19,17,1,0.5,13:30:00
3,7,2022-08-19,26,5,0.5,13:44:00
3,7,2022-08-23,4,3,0.5,17:34:00
3,7,2022-08-23,4,4,0.5,18:09:00
3,7,2022-08-23,5,5,0.5,17:22:00
3,7,2022-08-23,10,3,0.5,17:18:00
3,7,2022-08-23,10,4,0.5,17:19:00
3,7,2022-08-23,12,4,0.5,18:52:00
3,7,2022-08-23,17,3,0.5,18:59:00
3,7,2022-08-23,24,3,0.5,18:56:00
3,7,2022-08-26,2,5,0.5,9:12:00
3,7,2022-08-26,2,3,0.5,9:46:00
3,7,2022-08-26,3,2,0.5,10:32:00
3,7,2022-08-26,3,4,0.5,11:36:00
3,7,2022-08-26,6,4,0.5,8:56:00
3,7,2022-08-26,8,5,0.5,11:47:00
3,7,2022-08-26,13,4,0.5,13:02:00
3,7,2022-08-26,17,4,0.5,8:47:00
3,7,2022-08-26,23,4,0.5,13:28:00
3,7,2022-08-30,2,4,0.5,16:28:00
3,7,2022-08-30,8,1,0.5,17:40:00
3,7,2022-09-02,1,5,0.5,11:38:00
3,7,2022-09-02,2,2,0.5,11:02:00
3,7,2022-09-02,3,4,0.5,8:47:00
3,7,2022-09-02,6,2,0.5,13:37:00
3,7,2022-09-02,8,4,0.5,12:51:00
3,7,2022-09-02,24,3,0.5,10:19:00
3,7,2022-09-06,2,2,0.5,18:39:00
3,7,2022-09-06,7,4,0.5,17:09:00
3,7,2022-09-06,12,4,0.5,17:09:00
3,7,2022-09-06,20,3,0.5,17:20:00
3,7,2022-09-09,1,4,0.5,12:08:00
3,7,2022-09-09,1,2,0.5,12:22:00
3,7,2022-09-09,4,1,0.5,13:53:00
3,7,2022-09-09,5,1,0.5,12:46:00
3,7,2022-09-09,6,2,0.5,11:31:00
3,7,2022-09-09,6,3,0.5,11:53:00
3,7,2022-09-09,10,2,0.5,13:21:00
3,7,2022-09-09,14,4,0.5,13:25:00
3,7,2022-09-09,14,5,0.5,13:28:00
3,7,2022-09-09,24,2,0.5,9:23:00
3,7,2022-09-13,1,4,0.5,16:28:00
3,7,2022-09-13,2,5,0.5,17:21:00
3,7,2022-09-13,5,4,0.5,18:54:00
3,7,2022-09-13,6,3,0.5,17:06:00
3,7,2022-09-13,22,5,0.5,18:41:00
3,7,2022-09-16,12,4,0.5,11:10:00
3,7,2022-09-16,14,4,0.5,9:09:00
3,7,2022-09-16,17,2,0.5,12:32:00
3,7,2022-09-16,25,5,0.5,12:47:00
3,7,2022-09-16,25,3,0.5,13:22:00
3,7,2022-09-20,8,1,0.5,17:14:00
3,7,2022-09-20,9,5,0.5,17:16:00
3,7,2022-09-20,17,3,0.5,18:48:00
3,7,2022-09-20,18,2,0.5,18:52:00
3,7,2022-09-20,18,2,0.5,18:54:00
3,7,2022-09-23,2,3,0.5,9:24:00
3,7,2022-09-23,5,4,0.5,12:54:00
3,7,2022-09-23,6,5,0.5,13:42:00
3,7,2022-09-23,13,5,0.5,10:56:00
3,7,2022-09-23,13,1,0.5,11:05:00
3,7,2022-09-27,1,1,0.5,18:59:00
3,7,2022-09-27,3,2,0.5,17:39:00
3,7,2022-09-27,7,3,0.5,16:36:00
3,7,2022-09-27,10,2,0.5,17:30:00
3,7,2022-09-27,12,5,0.5,18:19:00
3,7,2022-09-27,12,4,0.5,18:35:00
3,7,2022-09-27,15,1,0.5,16:26:00
3,7,2022-09-30,3,2,0.5,13:31:00
3,7,2022-09-30,7,3,0.5,13:17:00
3,7,2022-09-30,8,3,0.5,13:54:00
3,7,2022-09-30,9,5,0.5,11:17:00
3,7,2022-09-30,12,3,0.5,12:56:00
3,7,2022-09-30,18,5,0.5,10:47:00
3,7,2022-09-30,19,8,0.5,13:32:00
3,7,2022-09-30,21,3,0.5,9:05:00
3,7,2023-07-04,1,5,0.5,18:23:00
3,7,2023-07-04,3,3,0.5,16:34:00
3,7,2023-07-04,3,3,0.5,16:38:00
3,7,2023-07-04,4,4,0.5,16:18:00
3,7,2023-07-04,4,4,0.5,17:19:00
3,7,2023-07-04,5,2,0.5,17:03:00
3,7,2023-07-04,8,1,0.5,17:46:00
3,7,2023-07-04,13,1,0.5,18:48:00
3,7,2023-07-04,15,2,0.5,18:34:00
3,7,2023-07-04,15,3,0.5,18:52:00
3,7,2023-07-07,6,4,0.5,12:06:00
3,7,2023-07-07,7,5,0.5,8:49:00
3,7,2023-07-07,8,2,0.5,12:15:00
3,7,2023-07-07,9,4,0.5,11:20:00
3,7,2023-07-07,10,3,0.5,13:12:00
3,7,2023-07-07,19,4,0.5,13:38:00
3,7,2023-07-07,26,3,0.5,12:09:00
3,7,2023-07-07,26,4,0.5,12:47:00
3,7,2023-07-11,3,4,0.5,18:52:00
3,7,2023-07-11,4,4,0.5,17:11:00
3,7,2023-07-11,5,3,0.5,18:54:00
3,7,2023-07-11,5,1,0.5,18:55:00
3,7,2023-07-11,10,2,0.5,18:42:00
3,7,2023-07-14,1,5,0.5,8:41:00
3,7,2023-07-14,2,3,0.5,13:49:00
3,7,2023-07-14,2,2,0.5,13:59:00
3,7,2023-07-14,5,3,0.5,10:21:00
3,7,2023-07-14,10,2,0.5,11:35:00
3,7,2023-07-14,14,3,0.5,13:52:00
3,7,2023-07-14,14,3,0.5,13:56:00
3,7,2023-07-14,19,4,0.5,13:45:00
3,7,2023-07-14,19,2,0.5,13:53:00
3,7,2023-07-14,26,2,0.5,12:44:00
3,7,2023-07-14,26,2,0.5,13:28:00
3,7,2023-07-18,4,2,0.5,16:09:00
3,7,2023-07-18,4,5,0.5,16:47:00
3,7,2023-07-18,8,2,0.5,18:10:00
3,7,2023-07-18,15,5,0.5,16:54:00
3,7,2023-07-18,15,4,0.5,17:24:00
3,7,2023-07-18,19,3,0.5,17:06:00
3,7,2023-07-18,19,2,0.5,17:41:00
3,7,2023-07-18,20,3,0.5,18:02:00
3,7,2023-07-21,1,1,0.5,10:52:00
3,7,2023-07-21,1,3,0.5,11:26:00
3,7,2023-07-21,3,2,0.5,13:30:00
3,7,2023-07-21,5,4,0.5,11:05:00
3,7,2023-07-21,5,5,0.5,11:15:00
3,7,2023-07-21,6,4,0.5,10:01:00
3,7,2023-07-21,8,2,0.5,11:59:00
3,7,2023-07-21,20,3,0.5,12:09:00
3,7,2023-07-21,20,5,0.5,12:37:00
3,7,2023-07-25,2,2,0.5,18:29:00
3,7,2023-07-25,3,3,0.5,17:16:00
3,7,2023-07-25,10,2,0.5,17:47:00
3,7,2023-07-25,15,3,0.5,17:33:00
3,7,2023-07-25,18,4,0.5,17:34:00
3,7,2023-07-28,3,2,0.5,13:34:00
3,7,2023-07-28,7,1,0.5,9:21:00
3,7,2023-07-28,10,3,0.5,11:32:00
3,7,2023-07-28,14,5,0.5,11:07:00
3,7,2023-07-28,17,5,0.5,11:16:00
3,7,2023-07-28,17,1,0.5,11:57:00
3,7,2023-07-28,21,4,0.5,10:23:00
3,7,2023-08-01,2,3,0.5,18:56:00
3,7,2023-08-01,3,4,0.5,18:30:00
3,7,2023-08-01,5,2,0.5,18:17:00
3,7,2023-08-01,6,2,0.5,17:05:00
3,7,2023-08-01,7,4,0.5,18:19:00
3,7,2023-08-01,7,4,0.5,18:32:00
3,7,2023-08-01,11,1,0.5,17:23:00
3,7,2023-08-01,13,3,0.5,17:37:00
3,7,2023-08-01,19,5,0.5,17:34:00
3,7,2023-08-04,2,2,0.5,9:17:00
3,7,2023-08-04,5,1,0.5,9:42:00
3,7,2023-08-04,7,4,0.5,8:19:00
3,7,2023-08-04,22,4,0.5,9:26:00
3,7,2023-08-08,1,4,0.5,18:34:00
3,7,2023-08-08,1,5,0.5,18:46:00
3,7,2023-08-08,3,3,0.5,17:29:00
3,7,2023-08-08,3,3,0.5,18:07:00
3,7,2023-08-08,4,1,0.5,16:46:00
3,7,2023-08-08,4,2,0.5,17:01:00
3,7,2023-08-08,6,1,0.5,18:03:00
3,7,2023-08-08,7,5,0.5,18:53:00
3,7,2023-08-08,12,2,0.5,18:19:00
3,7,2023-08-08,12,3,0.5,18:23:00
3,7,2023-08-08,15,2,0.5,16:22:00
3,7,2023-08-08,15,3,0.5,17:05:00
3,7,2023-08-08,17,1,0.5,18:38:00
3,7,2023-08-08,21,4,0.5,18:54:00
3,7,2023-08-11,4,3,0.5,10:38:00
3,7,2023-08-11,4,4,0.5,10:58:00
3,7,2023-08-11,5,3,0.5,13:37:00
3,7,2023-08-11,5,3,0.5,13:54:00
3,7,2023-08-11,11,2,0.5,13:20:00
3,7,2023-08-11,11,5,0.5,13:34:00
3,7,2023-08-11,12,2,0.5,9:54:00
3,7,2023-08-11,13,2,0.5,9:38:00
3,7,2023-08-11,13,2,0.5,9:47:00
3,7,2023-08-11,15,3,0.5,13:54:00
3,7,2023-08-11,22,2,0.5,10:04:00
3,7,2023-08-15,1,4,0.5,18:51:00
3,7,2023-08-15,6,1,0.5,18:42:00
3,7,2023-08-15,13,2,0.5,18:53:00
3,7,2023-08-15,14,1,0.5,16:45:00
3,7,2023-08-15,14,3,0.5,16:48:00
3,7,2023-08-15,18,3,0.5,17:19:00
3,7,2023-08-18,4,4,0.5,13:37:00
3,7,2023-08-18,16,3,0.5,12:00:00
3,7,2023-08-18,16,5,0.5,12:59:00
3,7,2023-08-22,1,2,0.5,17:56:00
3,7,2023-08-22,11,5,0.5,17:07:00
3,7,2023-08-22,24,4,0.5,18:30:00
3,7,2023-08-25,2,5,0.5,12:27:00
3,7,2023-08-25,6,4,0.5,12:50:00
3,7,2023-08-25,7,1,0.5,13:36:00
3,7,2023-08-25,7,2,0.5,13:57:00
3,7,2023-08-25,8,4,0.5,8:57:00
3,7,2023-08-25,8,4,0.5,9:27:00
3,7,2023-08-25,10,5,0.5,13:40:00
3,7,2023-08-25,12,2,0.5,9:41:00
3,7,2023-08-29,1,2,0.5,17:32:00
3,7,2023-08-29,5,4,0.5,18:58:00
3,7,2023-08-29,8,2,0.5,17:44:00
3,7,2023-08-29,17,2,0.5,17:58:00
3,7,2023-08-29,22,5,0.5,18:34:00
3,7,2023-09-01,4,5,0.5,11:06:00
3,7,2023-09-01,8,2,0.5,13:19:00
3,7,2023-09-01,8,3,0.5,13:58:00
3,7,2023-09-01,9,5,0.5,12:33:00
3,7,2023-09-01,11,4,0.5,11:44:00
3,7,2023-09-01,13,1,0.5,13:10:00
3,7,2023-09-01,13,3,0.5,13:11:00
3,7,2023-09-01,14,4,0.5,12:02:00
3,7,2023-09-01,14,2,0.5,12:58:00
3,7,2023-09-05,1,3,0.5,18:53:00
3,7,2023-09-05,5,2,0.5,17:16:00
3,7,2023-09-05,7,1,0.5,17:54:00
3,7,2023-09-05,9,4,0.5,18:43:00
3,7,2023-09-05,23,7,0.5,18:14:00
3,7,2023-09-05,26,6,0.5,18:04:00
3,7,2023-09-08,4,5,0.5,11:34:00
3,7,2023-09-08,9,4,0.5,10:01:00
3,7,2023-09-08,10,5,0.5,11:40:00
3,7,2023-09-08,10,3,0.5,12:10:00
3,7,2023-09-12,2,2,0.5,18:59:00
3,7,2023-09-12,3,3,0.5,18:48:00
3,7,2023-09-12,7,4,0.5,16:53:00
3,7,2023-09-12,12,3,0.5,18:47:00
3,7,2023-09-12,20,4,0.5,18:42:00
3,7,2023-09-12,21,7,0.5,16:43:00
3,7,2023-09-15,3,2,0.5,11:24:00
3,7,2023-09-15,6,1,0.5,13:33:00
3,7,2023-09-15,13,2,0.5,10:51:00
3,7,2023-09-15,14,5,0.5,8:34:00
3,7,2023-09-15,14,2,0.5,8:41:00
3,7,2023-09-15,17,5,0.5,11:04:00
3,7,2023-09-19,1,3,0.5,18:31:00
3,7,2023-09-19,6,2,0.5,18:03:00
3,7,2023-09-19,7,3,0.5,17:28:00
3,7,2023-09-19,11,4,0.5,18:52:00
3,7,2023-09-19,22,2,0.5,18:34:00
3,7,2023-09-22,1,2,0.5,9:45:00
3,7,2023-09-22,6,3,0.5,12:39:00
3,7,2023-09-22,10,4,0.5,12:50:00
3,7,2023-09-22,11,5,0.5,11:59:00
3,7,2023-09-22,13,5,0.5,10:59:00
3,7,2023-09-22,13,5,0.5,11:09:00
3,7,2023-09-22,15,3,0.5,10:56:00
3,7,2023-09-22,22,4,0.5,10:24:00
3,7,2023-09-26,1,4,0.5,17:11:00
3,7,2023-09-26,1,5,0.5,18:01:00
3,7,2023-09-26,11,1,0.5,18:37:00
3,7,2023-09-26,16,2,0.5,18:52:00
3,7,2023-09-26,19,4,0.5,18:35:00
3,7,2023-09-29,1,5,0.5,8:51:00
3,7,2023-09-29,14,4,0.5,8:57:00
3,7,2023-09-29,14,3,0.5,8:58:00
3,7,2023-09-29,21,2,0.5,13:53:00
3,7,2023-09-29,23,2,0.5,12:07:00
3,7,2023-09-29,24,5,0.5,10:41:00
3,7,2023-09-29,24,3,0.5,11:08:00
3,7,2023-10-03,1,4,0.5,18:10:00
3,7,2023-10-03,1,3,0.5,18:18:00
3,7,2023-10-03,6,1,0.5,18:01:00
3,7,2023-10-03,11,2,0.5,17:50:00
3,7,2023-10-03,14,2,0.5,17:05:00
3,7,2023-10-03,15,2,0.5,18:49:00
4,7,2022-04-05,3,1,4,18:44:00
4,7,2022-04-05,4,1,4,18:09:00
4,7,2022-04-05,5,3,4,18:54:00
4,7,2022-04-05,6,4,4,18:49:00
4,7,2022-04-05,7,5,4,17:59:00
4,7,2022-04-05,12,3,4,18:35:00
4,7,2022-04-05,16,2,4,18:58:00
4,7,2022-04-08,2,5,4,9:34:00
4,7,2022-04-08,5,1,4,11:51:00
4,7,2022-04-08,12,5,4,8:12:00
4,7,2022-04-08,12,5,4,8:41:00
4,7,2022-04-08,14,2,4,13:16:00
4,7,2022-04-08,14,2,4,13:50:00
4,7,2022-04-08,16,5,4,13:12:00
4,7,2022-04-08,16,3,4,13:34:00
4,7,2022-04-12,4,5,4,16:48:00
4,7,2022-04-12,4,3,4,17:27:00
4,7,2022-04-12,5,4,4,18:53:00
4,7,2022-04-12,5,5,4,18:57:00
4,7,2022-04-12,12,4,4,16:45:00
4,7,2022-04-12,12,2,4,16:58:00
4,7,2022-04-15,2,2,4,9:19:00
4,7,2022-04-15,3,4,4,10:50:00
4,7,2022-04-15,3,1,4,11:33:00
4,7,2022-04-15,4,2,4,10:17:00
4,7,2022-04-15,5,5,4,11:49:00
4,7,2022-04-15,11,1,4,8:42:00
4,7,2022-04-15,11,2,4,8:48:00
4,7,2022-04-15,13,4,4,10:29:00
4,7,2022-04-15,13,5,4,11:03:00
4,7,2022-04-19,1,5,3.5,16:09:00
4,7,2022-04-19,2,2,3.5,18:39:00
4,7,2022-04-19,2,5,3.5,18:43:00
4,7,2022-04-19,4,4,3.5,17:51:00
4,7,2022-04-19,4,4,3.5,18:11:00
4,7,2022-04-19,6,4,3.5,17:29:00
4,7,2022-04-19,7,3,3.5,18:52:00
4,7,2022-04-19,9,3,3.5,17:11:00
4,7,2022-04-19,9,4,3.5,17:45:00
4,7,2022-04-19,10,1,3.5,17:16:00
4,7,2022-04-22,2,4,4,13:36:00
4,7,2022-04-22,2,1,4,13:44:00
4,7,2022-04-22,5,1,4,13:27:00
4,7,2022-04-22,7,4,4,9:58:00
4,7,2022-04-22,8,3,4,12:54:00
4,7,2022-04-22,11,4,4,13:30:00
4,7,2022-04-22,11,2,4,13:42:00
4,7,2022-04-22,12,1,4,11:51:00
4,7,2022-04-26,1,3,4,18:22:00
4,7,2022-04-26,2,4,4,18:35:00
4,7,2022-04-26,3,5,4,18:39:00
4,7,2022-04-26,4,3,4,16:59:00
4,7,2022-04-26,8,5,4,18:45:00
4,7,2022-04-26,11,1,4,18:15:00
4,7,2022-04-26,13,1,4,16:27:00
4,7,2022-04-26,13,2,4,17:15:00
4,7,2022-04-26,18,3,4,17:37:00
4,7,2022-04-29,1,1,3.5,12:26:00
4,7,2022-04-29,2,5,3.5,13:19:00
4,7,2022-04-29,2,5,3.5,13:54:00
4,7,2022-04-29,4,3,3.5,12:28:00
4,7,2022-04-29,12,3,3.5,13:32:00
4,7,2022-04-29,13,4,3.5,11:43:00
4,7,2022-04-29,13,2,3.5,11:58:00
4,7,2022-04-29,16,3,3.5,10:52:00
4,7,2022-04-29,17,3,3.5,10:46:00
4,7,2022-05-03,1,4,4,18:49:00
4,7,2022-05-03,1,4,4,18:59:00
4,7,2022-05-03,3,4,4,17:10:00
4,7,2022-05-03,4,2,4,16:47:00
4,7,2022-05-03,4,5,4,17:39:00
4,7,2022-05-03,16,2,4,18:57:00
4,7,2022-05-06,2,1,4,11:24:00
4,7,2022-05-06,4,1,4,10:22:00
4,7,2022-05-06,6,1,4,11:01:00
4,7,2022-05-06,6,1,4,11:14:00
4,7,2022-05-06,7,4,4,11:48:00
4,7,2022-05-06,10,2,4,9:16:00
4,7,2022-05-06,10,4,4,9:41:00
4,7,2022-05-06,11,1,4,10:43:00
4,7,2022-05-06,11,5,4,11:05:00
4,7,2022-05-06,13,1,4,10:33:00
4,7,2022-05-06,17,4,4,13:44:00
4,7,2022-05-10,2,4,4,18:10:00
4,7,2022-05-10,2,1,4,18:17:00
4,7,2022-05-10,3,1,4,17:11:00
4,7,2022-05-10,3,2,4,17:23:00
4,7,2022-05-10,4,5,4,18:03:00
4,7,2022-05-10,5,1,4,16:16:00
4,7,2022-05-10,11,5,4,18:09:00
4,7,2022-05-10,12,1,4,17:30:00
4,7,2022-05-10,18,1,4,18:03:00
4,7,2022-05-10,18,1,4,18:06:00
4,7,2022-05-13,6,2,4,11:00:00
4,7,2022-05-13,6,2,4,11:04:00
4,7,2022-05-13,7,4,4,13:51:00
4,7,2022-05-13,8,2,4,13:37:00
4,7,2022-05-13,8,5,4,13:42:00
4,7,2022-05-13,10,3,4,9:19:00
4,7,2022-05-13,11,5,4,8:53:00
4,7,2022-05-13,12,2,4,9:32:00
4,7,2022-05-13,12,4,4,9:40:00
4,7,2022-05-17,1,2,4,18:28:00
4,7,2022-05-17,1,2,4,18:49:00
4,7,2022-05-17,4,2,4,16:54:00
4,7,2022-05-17,4,2,4,17:23:00
4,7,2022-05-17,8,2,4,18:27:00
4,7,2022-05-17,12,1,4,17:06:00
4,7,2022-05-17,12,1,4,17:27:00
4,7,2022-05-17,13,1,4,18:02:00
4,7,2022-05-20,1,5,4,12:56:00
4,7,2022-05-20,2,5,4,13:41:00
4,7,2022-05-20,7,4,4,10:20:00
4,7,2022-05-20,8,3,4,9:23:00
4,7,2022-05-20,10,5,4,13:40:00
4,7,2022-05-20,10,1,4,13:54:00
4,7,2022-05-20,13,2,4,13:18:00
4,7,2022-05-20,17,2,4,11:04:00
4,7,2022-05-20,17,3,4,11:18:00
4,7,2022-05-24,2,2,4,17:04:00
4,7,2022-05-24,4,1,4,18:53:00
4,7,2022-05-24,7,4,4,17:56:00
4,7,2022-05-24,7,5,4,18:24:00
4,7,2022-05-24,10,3,4,17:25:00
4,7,2022-05-24,12,1,4,17:51:00
4,7,2022-05-24,15,2,4,17:43:00
4,7,2022-05-24,15,4,4,18:26:00
4,7,2022-05-27,2,2,4,13:08:00
4,7,2022-05-27,2,2,4,13:31:00
4,7,2022-05-27,8,2,4,9:10:00
4,7,2022-05-27,10,2,4,12:22:00
4,7,2022-05-27,12,2,4,9:59:00
4,7,2022-05-27,17,2,4,13:50:00
4,7,2022-05-31,1,1,4,17:51:00
4,7,2022-05-31,6,3,4,16:56:00
4,7,2022-05-31,6,4,4,17:36:00
4,7,2022-05-31,7,2,4,18:59:00
4,7,2022-05-31,8,2,4,18:38:00
4,7,2022-05-31,12,3,4,18:04:00
4,7,2022-05-31,12,2,4,18:31:00
4,7,2022-05-31,14,5,4,18:51:00
4,7,2022-05-31,14,3,4,18:57:00
4,7,2022-05-31,15,3,4,18:49:00
4,7,2022-05-31,15,2,4,18:58:00
4,7,2022-06-03,3,5,4,13:55:00
4,7,2022-06-03,5,4,4,13:08:00
4,7,2022-06-03,8,3,4,10:45:00
4,7,2022-06-03,9,2,4,11:55:00
4,7,2022-06-03,9,4,4,12:04:00
4,7,2022-06-03,10,4,4,10:42:00
4,7,2022-06-07,4,5,4,17:00:00
4,7,2022-06-07,4,2,4,17:03:00
4,7,2022-06-07,5,3,4,18:16:00
4,7,2022-06-07,7,2,4,16:30:00
4,7,2022-06-07,11,1,4,18:25:00
4,7,2022-06-07,11,4,4,18:50:00
4,7,2022-06-07,12,2,4,17:54:00
4,7,2022-06-07,12,2,4,18:07:00
4,7,2022-06-07,17,4,4,16:58:00
4,7,2022-06-10,3,3,4,9:59:00
4,7,2022-06-10,4,3,4,12:26:00
4,7,2022-06-10,7,4,4,11:10:00
4,7,2022-06-10,9,3,4,11:35:00
4,7,2022-06-10,10,2,4,9:36:00
4,7,2022-06-10,15,1,4,9:18:00
4,7,2022-06-10,15,1,4,10:09:00
4,7,2022-06-14,1,5,4,17:10:00
4,7,2022-06-14,1,3,4,17:35:00
4,7,2022-06-14,3,2,4,18:26:00
4,7,2022-06-14,6,3,4,18:39:00
4,7,2022-06-14,7,3,4,17:12:00
4,7,2022-06-14,10,2,4,18:48:00
4,7,2022-06-14,17,4,4,18:46:00
4,7,2022-06-14,17,4,4,18:47:00
4,7,2022-06-17,1,3,4,12:56:00
4,7,2022-06-17,2,2,4,9:31:00
4,7,2022-06-17,2,5,4,9:59:00
4,7,2022-06-17,4,5,4,12:23:00
4,7,2022-06-17,8,1,4,13:10:00
4,7,2022-06-17,8,1,4,13:54:00
4,7,2022-06-17,9,5,4,8:37:00
4,7,2022-06-17,11,3,4,12:01:00
4,7,2022-06-17,11,1,4,12:39:00
4,7,2022-06-17,16,4,4,13:18:00
4,7,2022-06-17,16,1,4,13:27:00
4,7,2022-06-21,2,5,4,17:57:00
4,7,2022-06-21,2,4,4,18:30:00
4,7,2022-06-21,3,4,4,18:53:00
4,7,2022-06-21,3,4,4,18:59:00
4,7,2022-06-21,9,4,4,18:53:00
4,7,2022-06-24,4,3,4,10:22:00
4,7,2022-06-24,7,1,4,9:07:00
4,7,2022-06-24,7,4,4,9:50:00
4,7,2022-06-24,8,2,4,10:01:00
4,7,2022-06-24,10,2,4,11:14:00
4,7,2022-06-24,11,3,4,13:46:00
4,7,2022-06-24,12,2,4,9:32:00
4,7,2022-06-24,14,2,4,9:30:00
4,7,2022-06-28,2,2,4,18:57:00
4,7,2022-06-28,7,4,4,17:50:00
4,7,2022-06-28,8,5,4,17:25:00
4,7,2022-06-28,10,4,4,18:33:00
4,7,2022-06-28,10,4,4,18:34:00
4,7,2022-06-28,11,5,4,18:44:00
4,7,2022-06-28,11,2,4,18:55:00
4,7,2022-06-28,12,3,4,18:43:00
4,7,2022-07-01,7,5,4,13:19:00
4,7,2022-07-01,10,4,4,13:45:00
4,7,2022-07-01,14,5,4,13:34:00
4,7,2022-07-01,17,4,4,13:52:00
4,7,2022-07-05,6,4,4,16:39:00
4,7,2022-07-05,11,5,4,18:47:00
4,7,2022-07-05,13,5,4,18:27:00
4,7,2022-07-05,14,5,4,18:25:00
4,7,2022-07-05,16,3,4,17:32:00
4,7,2022-07-08,1,5,4,13:39:00
4,7,2022-07-08,2,3,4,12:01:00
4,7,2022-07-08,2,5,4,12:02:00
4,7,2022-07-08,4,4,4,10:14:00
4,7,2022-07-08,15,4,4,9:40:00
4,7,2022-07-12,3,3,4,17:46:00
4,7,2022-07-12,9,2,4,18:13:00
4,7,2022-07-12,10,1,4,18:37:00
4,7,2022-07-12,12,3,4,17:23:00
4,7,2022-07-12,16,5,4,17:55:00
4,7,2022-07-15,5,2,3.5,8:41:00
4,7,2022-07-15,7,2,3.5,11:17:00
4,7,2022-07-15,9,4,3.5,10:33:00
4,7,2022-07-15,10,5,3.5,11:08:00
4,7,2022-07-15,17,4,3.5,13:40:00
4,7,2022-07-19,1,2,4,16:24:00
4,7,2022-07-19,1,5,4,16:50:00
4,7,2022-07-19,2,1,4,18:39:00
4,7,2022-07-19,2,1,4,18:48:00
4,7,2022-07-19,5,2,4,18:37:00
4,7,2022-07-19,7,4,4,16:46:00
4,7,2022-07-19,11,3,4,18:53:00
4,7,2022-07-19,14,2,4,17:02:00
4,7,2022-07-19,16,2,4,16:45:00
4,7,2022-07-19,18,5,4,17:56:00
4,7,2022-07-19,18,3,4,18:21:00
4,7,2022-07-22,2,5,4,12:08:00
4,7,2022-07-22,3,2,4,9:56:00
4,7,2022-07-22,9,2,4,12:15:00
4,7,2022-07-22,9,1,4,12:17:00
4,7,2022-07-26,3,1,4,18:38:00
4,7,2022-07-26,5,3,4,18:08:00
4,7,2022-07-26,10,4,4,17:49:00
4,7,2022-07-26,11,3,4,17:27:00
4,7,2022-07-29,4,4,4,12:48:00
4,7,2022-07-29,4,3,4,13:03:00
4,7,2022-07-29,10,4,4,10:00:00
4,7,2022-07-29,11,4,4,13:08:00
4,7,2022-07-29,11,4,4,13:21:00
4,7,2022-08-02,4,5,4,18:24:00
4,7,2022-08-02,7,4,4,18:53:00
4,7,2022-08-02,13,2,4,18:48:00
4,7,2022-08-02,18,3,4,17:21:00
4,7,2022-08-05,3,4,4,9:48:00
4,7,2022-08-05,15,1,4,11:57:00
4,7,2022-08-09,1,3,4,16:34:00
4,7,2022-08-09,15,4,4,16:25:00
4,7,2022-08-09,15,5,4,16:28:00
4,7,2022-08-09,18,2,4,16:29:00
4,7,2022-08-09,18,1,4,16:42:00
4,7,2022-08-12,1,5,4,10:25:00
4,7,2022-08-12,16,5,4,13:47:00
4,7,2022-08-16,2,4,4,18:47:00
4,7,2022-08-16,3,4,4,18:40:00
4,7,2022-08-16,4,3,4,17:37:00
4,7,2022-08-16,11,3,4,17:22:00
4,7,2022-08-16,11,1,4,17:38:00
4,7,2022-08-16,14,3,4,16:53:00
4,7,2022-08-16,16,4,4,18:44:00
4,7,2022-08-19,2,1,4,13:51:00
4,7,2022-08-19,4,5,4,9:22:00
4,7,2022-08-19,10,3,4,9:34:00
4,7,2022-08-23,3,1,4,17:31:00
4,7,2022-08-23,3,4,4,17:34:00
4,7,2022-08-23,5,4,4,17:15:00
